"OrderLineNumber";"OrderHeader_OrderNumber";"Quantity";"PricePerQty";"Item_ItemNumber"
14330;4807;3;"483";20
14331;4807;5;"238";49
14332;4807;6;"355";54
14333;4808;2;"201";14
14334;4808;6;"500";39
14335;4808;6;"237";22
14336;4808;8;"423";6
14337;4808;2;"238";6
14338;4809;6;"438";24
14339;4809;7;"417";16
14340;4809;7;"434";44
14341;4809;2;"394";41
14342;4809;2;"324";78
14343;4810;5;"442";65
14344;4810;2;"202";56
14345;4811;8;"214";31
14346;4811;9;"283";38
14347;4811;7;"465";45
14348;4811;10;"287";27
14349;4811;2;"494";98
14350;4812;4;"330";93
14351;4813;1;"334";99
14352;4813;10;"497";30
14353;4813;7;"441";60
14354;4813;5;"486";80
14355;4814;3;"444";17
14356;4814;5;"311";30
14357;4814;8;"450";16
14358;4815;10;"381";67
14359;4815;1;"382";1
14360;4815;9;"451";48
14361;4815;8;"273";21
14362;4816;7;"239";14
14363;4817;2;"329";78
14364;4817;3;"414";42
14365;4818;2;"475";31
14366;4819;3;"275";60
14367;4819;10;"394";55
14368;4820;5;"488";47
14369;4821;6;"388";82
14370;4822;8;"427";76
14371;4822;1;"261";88
14372;4822;9;"299";49
14373;4823;2;"319";52
14374;4823;7;"446";79
14375;4823;3;"374";94
14376;4823;6;"340";73
14377;4823;8;"255";91
14378;4824;9;"346";46
14379;4825;5;"484";15
14380;4825;2;"377";39
14381;4826;6;"225";3
14382;4826;7;"316";19
14383;4826;10;"336";76
14384;4826;4;"481";76
14385;4826;5;"443";17
14386;4827;10;"330";54
14387;4827;6;"238";75
14388;4828;6;"310";78
14389;4828;3;"433";10
14390;4828;7;"318";57
14391;4829;8;"300";86
14392;4829;4;"413";81
14393;4829;4;"257";28
14394;4829;5;"494";41
14395;4829;7;"493";13
14396;4830;8;"312";32
14397;4830;6;"376";58
14398;4830;4;"454";8
14399;4831;3;"270";41
14400;4831;6;"235";38
14401;4831;5;"231";65
14402;4831;10;"488";49
14403;4832;2;"348";13
14404;4832;5;"310";74
14405;4832;5;"321";34
14406;4833;7;"493";99
14407;4833;8;"268";89
14408;4834;8;"372";62
14409;4834;1;"221";30
14410;4834;7;"285";62
14411;4834;2;"434";59
14412;4834;5;"212";45
14413;4835;1;"400";44
14414;4835;5;"208";26
14415;4836;5;"383";90
14416;4836;10;"241";38
14417;4836;4;"466";46
14418;4836;2;"299";82
14419;4837;8;"337";95
14420;4837;3;"301";95
14421;4837;7;"276";88
14422;4838;10;"367";6
14423;4839;1;"348";17
14424;4839;10;"255";17
14425;4839;3;"449";38
14426;4839;7;"304";37
14427;4840;10;"295";38
14428;4840;3;"483";51
14429;4840;6;"441";22
14430;4840;8;"362";81
14431;4841;5;"272";1
14432;4841;5;"419";59
14433;4842;4;"310";50
14434;4842;2;"296";50
14435;4843;9;"254";44
14436;4843;4;"337";21
14437;4843;6;"220";30
14438;4843;2;"467";83
14439;4843;6;"325";100
14440;4844;9;"296";23
14441;4844;4;"304";9
14442;4845;3;"266";25
14443;4845;5;"288";84
14444;4846;1;"389";48
14445;4846;5;"229";43
14446;4846;9;"230";83
14447;4847;3;"486";38
14448;4847;10;"339";3
14449;4847;1;"363";58
14450;4848;4;"324";86
14451;4849;9;"367";38
14452;4849;7;"454";72
14453;4849;4;"432";23
14454;4850;5;"362";47
14455;4850;2;"228";29
14456;4850;3;"418";30
14457;4850;2;"258";48
14458;4850;2;"407";47
14459;4851;9;"265";52
14460;4852;3;"221";27
14461;4852;7;"378";46
14462;4853;6;"461";67
14463;4853;5;"383";80
14464;4854;7;"444";77
14465;4855;3;"243";70
14466;4855;3;"249";59
14467;4855;2;"486";96
14468;4856;1;"372";8
14469;4856;1;"257";81
14470;4857;9;"320";6
14471;4857;2;"287";56
14472;4858;9;"255";83
14473;4858;7;"378";12
14474;4858;9;"409";19
14475;4858;5;"426";59
14476;4859;3;"250";4
14477;4859;5;"256";34
14478;4859;8;"336";8
14479;4859;10;"322";7
14480;4859;4;"291";71
14481;4860;5;"445";44
14482;4860;8;"395";7
14483;4860;3;"456";46
14484;4861;7;"340";74
14485;4861;9;"255";21
14486;4862;10;"290";55
14487;4862;4;"218";8
14488;4862;7;"205";82
14489;4862;4;"367";33
14490;4862;6;"296";30
14491;4863;4;"369";65
14492;4864;10;"364";92
14493;4864;4;"412";3
14494;4864;3;"435";67
14495;4864;7;"304";79
14496;4865;1;"220";81
14497;4866;2;"355";52
14498;4866;5;"335";1
14499;4866;1;"243";14
14500;4867;10;"325";4
14501;4868;1;"414";49
14502;4868;8;"322";16
14503;4868;5;"292";51
14504;4868;10;"368";69
14505;4869;5;"294";97
14506;4869;4;"392";55
14507;4870;7;"453";5
14508;4871;10;"254";94
14509;4871;7;"204";59
14510;4871;8;"447";60
14511;4871;10;"390";73
14512;4872;1;"337";35
14513;4872;1;"303";44
14514;4873;8;"312";94
14515;4873;9;"454";74
14516;4873;8;"284";64
14517;4873;5;"449";76
14518;4874;4;"432";7
14519;4875;4;"221";58
14520;4875;4;"393";13
14521;4875;3;"366";29
14522;4875;3;"293";99
14523;4875;8;"438";18
14524;4876;3;"371";43
14525;4876;4;"476";38
14526;4877;2;"465";80
14527;4877;7;"334";12
14528;4877;2;"321";13
14529;4878;2;"234";45
14530;4879;2;"238";81
14531;4879;7;"342";100
14532;4879;7;"209";59
14533;4880;8;"382";37
14534;4880;8;"499";5
14535;4880;8;"467";40
14536;4880;7;"485";59
14537;4880;8;"236";14
14538;4881;7;"279";34
14539;4881;7;"354";7
14540;4882;10;"473";22
14541;4882;2;"395";30
14542;4882;1;"266";61
14543;4882;9;"465";89
14544;4883;5;"339";59
14545;4883;5;"276";57
14546;4883;2;"352";76
14547;4883;3;"454";80
14548;4883;2;"200";44
14549;4884;5;"277";59
14550;4884;9;"289";50
14551;4884;10;"221";9
14552;4885;6;"479";33
14553;4886;1;"400";46
14554;4886;9;"221";78
14555;4886;8;"323";78
14556;4886;3;"282";12
14557;4887;7;"385";86
14558;4887;1;"437";53
14559;4887;6;"282";37
14560;4887;8;"492";18
14561;4887;5;"231";91
14562;4888;10;"378";55
14563;4888;1;"441";3
14564;4888;3;"245";93
14565;4888;5;"230";3
14566;4889;4;"283";28
14567;4889;8;"272";25
14568;4889;8;"422";85
14569;4890;8;"344";66
14570;4890;3;"210";62
14571;4890;5;"245";5
14572;4890;5;"378";47
14573;4890;10;"303";13
14574;4891;9;"284";48
14575;4891;8;"444";47
14576;4892;10;"371";5
14577;4892;9;"482";15
14578;4892;6;"372";71
14579;4892;5;"466";5
14580;4893;1;"315";9
14581;4893;4;"331";61
14582;4893;3;"360";55
14583;4893;3;"269";35
14584;4894;7;"424";68
14585;4895;5;"304";92
14586;4895;6;"375";68
14587;4895;7;"268";68
14588;4895;2;"330";63
14589;4896;1;"438";73
14590;4897;8;"338";24
14591;4897;9;"320";59
14592;4897;6;"302";29
14593;4898;7;"433";72
14594;4898;2;"384";80
14595;4899;8;"381";46
14596;4899;3;"460";67
14597;4899;2;"373";26
14598;4899;4;"366";16
14599;4899;4;"350";69
14600;4900;5;"241";49
14601;4900;8;"358";70
14602;4900;3;"415";39
14603;4901;9;"426";33
14604;4901;1;"403";71
14605;4901;3;"436";2
14606;4902;10;"375";98
14607;4902;5;"377";16
14608;4902;6;"319";89
14609;4902;2;"485";97
14610;4902;4;"210";47
14611;4903;5;"323";49
14612;4904;2;"469";82
14613;4905;4;"377";100
14614;4906;4;"297";45
14615;4906;8;"369";20
14616;4906;1;"432";40
14617;4906;4;"214";11
14618;4906;2;"408";12
14619;4907;9;"263";43
14620;4907;10;"268";58
14621;4907;10;"269";66
14622;4908;8;"285";76
14623;4908;3;"214";16
14624;4908;2;"236";76
14625;4908;2;"391";64
14626;4908;3;"415";67
14627;4909;2;"226";13
14628;4909;3;"356";79
14629;4910;8;"422";51
14630;4910;9;"327";20
14631;4911;2;"380";61
14632;4911;6;"378";46
14633;4912;4;"257";67
14634;4912;10;"248";71
14635;4913;2;"429";67
14636;4913;10;"309";87
14637;4913;6;"247";93
14638;4914;2;"257";82
14639;4914;8;"239";91
14640;4915;3;"215";28
14641;4916;5;"468";70
14642;4916;10;"241";78
14643;4916;7;"246";40
14644;4917;8;"470";68
14645;4918;6;"356";16
14646;4918;4;"465";9
14647;4919;6;"333";92
14648;4919;1;"258";7
14649;4919;8;"218";66
14650;4919;2;"452";26
14651;4920;4;"397";100
14652;4920;6;"355";3
14653;4920;8;"256";19
14654;4920;7;"475";30
14655;4921;7;"209";16
14656;4922;1;"345";40
14657;4922;8;"336";44
14658;4923;4;"349";49
14659;4923;10;"348";39
14660;4924;10;"452";59
14661;4924;5;"400";47
14662;4924;4;"436";24
14663;4924;10;"350";64
14664;4925;10;"464";3
14665;4925;7;"208";42
14666;4926;3;"208";23
14667;4926;7;"229";80
14668;4926;5;"444";53
14669;4926;7;"300";66
14670;4926;6;"460";84
14671;4927;2;"453";64
14672;4928;4;"426";26
14673;4929;4;"494";47
14674;4930;7;"356";48
14675;4930;1;"203";10
14676;4930;2;"469";86
14677;4930;1;"446";34
14678;4931;7;"332";16
14679;4931;7;"321";86
14680;4931;2;"486";43
14681;4932;3;"232";13
14682;4932;8;"345";58
14683;4932;4;"240";88
14684;4933;7;"493";88
14685;4933;6;"370";34
14686;4933;2;"360";87
14687;4933;1;"359";17
14688;4934;8;"227";39
14689;4934;1;"378";15
14690;4934;4;"327";80
14691;4934;10;"397";84
14692;4934;5;"300";91
14693;4935;10;"363";50
14694;4935;2;"227";100
14695;4936;10;"220";80
14696;4936;4;"244";38
14697;4936;1;"277";37
14698;4937;5;"294";54
14699;4937;10;"490";4
14700;4937;4;"233";2
14701;4937;6;"383";62
14702;4937;8;"394";99
14703;4938;6;"296";38
14704;4938;7;"238";39
14705;4938;5;"360";37
14706;4938;9;"482";52
14707;4939;3;"221";81
14708;4939;4;"330";15
14709;4939;5;"209";26
14710;4939;1;"212";7
14711;4940;6;"413";77
14712;4940;5;"345";95
14713;4940;5;"272";74
14714;4940;3;"311";18
14715;4940;10;"465";85
14716;4941;5;"330";36
14717;4941;4;"232";72
14718;4942;8;"330";90
14719;4942;9;"468";32
14720;4942;1;"293";52
14721;4942;5;"274";84
14722;4942;10;"242";20
14723;4943;6;"227";29
14724;4943;3;"235";49
14725;4943;7;"331";61
14726;4944;10;"212";76
14727;4944;3;"453";16
14728;4944;9;"446";68
14729;4944;9;"330";20
14730;4944;6;"297";36
14731;4945;5;"357";54
14732;4945;1;"213";64
14733;4945;3;"329";19
14734;4945;4;"483";82
14735;4946;4;"364";37
14736;4947;6;"339";10
14737;4947;3;"249";60
14738;4947;5;"462";24
14739;4947;8;"417";51
14740;4947;3;"317";30
14741;4948;1;"400";47
14742;4948;8;"440";3
14743;4948;9;"485";92
14744;4948;10;"367";27
14745;4948;7;"407";32
14746;4949;8;"277";36
14747;4949;5;"476";70
14748;4949;3;"363";18
14749;4950;7;"305";73
14750;4950;10;"395";46
14751;4950;9;"255";51
14752;4951;6;"216";11
14753;4951;6;"457";98
14754;4952;9;"233";82
14755;4953;5;"215";89
14756;4954;6;"200";71
14757;4954;3;"250";81
14758;4954;10;"273";8
14759;4954;3;"475";66
14760;4955;5;"204";58
14761;4956;4;"301";30
14762;4957;6;"295";58
14763;4957;5;"209";22
14764;4957;6;"215";53
14765;4957;7;"267";53
14766;4958;3;"481";76
14767;4958;3;"265";27
14768;4958;1;"325";41
14769;4958;1;"288";76
14770;4959;3;"202";51
14771;4959;9;"484";98
14772;4960;2;"209";14
14773;4960;6;"251";34
14774;4961;6;"493";74
14775;4962;8;"253";66
14776;4963;4;"418";76
14777;4963;10;"358";8
14778;4963;4;"261";81
14779;4963;7;"349";39
14780;4964;8;"227";50
14781;4964;10;"360";89
14782;4964;7;"394";42
14783;4964;10;"329";20
14784;4965;3;"335";45
14785;4965;3;"376";15
14786;4966;3;"303";63
14787;4966;6;"437";18
14788;4966;5;"290";48
14789;4967;5;"480";13
14790;4968;3;"398";21
14791;4968;10;"436";84
14792;4968;10;"469";79
14793;4968;3;"366";73
14794;4969;5;"462";24
14795;4969;9;"330";59
14796;4969;9;"393";30
14797;4970;5;"283";16
14798;4970;6;"239";71
14799;4971;9;"348";78
14800;4971;5;"468";31
14801;4971;8;"274";24
14802;4972;1;"479";46
14803;4972;7;"225";1
14804;4973;4;"421";31
14805;4973;7;"250";2
14806;4973;2;"259";35
14807;4973;9;"330";34
14808;4973;7;"317";26
14809;4974;5;"435";66
14810;4974;6;"442";79
14811;4974;2;"462";71
14812;4974;8;"229";36
14813;4975;3;"419";53
14814;4975;7;"426";74
14815;4976;5;"339";57
14816;4976;3;"390";45
14817;4976;3;"233";89
14818;4976;6;"394";16
14819;4976;2;"251";44
14820;4977;9;"223";37
14821;4977;3;"369";8
14822;4977;10;"436";88
14823;4977;8;"407";76
14824;4977;2;"450";26
14825;4978;1;"477";13
14826;4979;4;"480";54
14827;4979;1;"465";39
14828;4979;4;"224";47
14829;4980;7;"474";5
14830;4980;1;"340";24
14831;4980;7;"209";30
14832;4980;2;"372";5
14833;4981;2;"495";53
14834;4982;6;"341";50
14835;4982;6;"357";50
14836;4983;5;"346";74
14837;4983;8;"375";94
14838;4984;8;"206";90
14839;4984;8;"500";11
14840;4985;9;"429";41
14841;4986;8;"443";19
14842;4987;7;"343";19
14843;4988;2;"336";39
14844;4988;6;"245";1
14845;4988;4;"349";69
14846;4989;10;"271";9
14847;4989;3;"470";45
14848;4989;1;"417";70
14849;4989;1;"441";18
14850;4990;4;"396";86
14851;4990;5;"361";57
14852;4991;5;"453";54
14853;4991;1;"372";41
14854;4991;3;"361";75
14855;4992;10;"425";78
14856;4992;8;"213";33
14857;4992;3;"200";38
14858;4992;7;"330";18
14859;4992;6;"483";16
14860;4993;7;"314";91
14861;4993;9;"463";95
14862;4994;2;"419";59
14863;4995;6;"385";68
14864;4995;6;"210";73
14865;4996;9;"332";53
14866;4996;4;"241";85
14867;4996;9;"316";35
14868;4996;9;"352";91
14869;4996;9;"445";94
14870;4997;4;"497";84
14871;4998;2;"253";2
14872;4998;9;"313";39
14873;4999;3;"465";70
14874;4999;1;"292";7
14875;4999;1;"288";75
14876;4999;1;"232";46
14877;4999;6;"382";83
14878;5000;5;"397";96
14879;5000;3;"476";66
14880;5001;9;"276";41
14881;5002;3;"376";79
14882;5003;3;"258";49
14883;5003;5;"229";87
14884;5003;1;"499";83
14885;5003;10;"454";67
14886;5004;4;"328";11
14887;5004;1;"209";42
14888;5005;8;"459";19
14889;5005;7;"203";15
14890;5005;1;"329";26
14891;5006;5;"322";93
14892;5006;6;"253";43
14893;5006;8;"439";49
14894;5006;7;"270";63
14895;5007;8;"440";70
14896;5008;1;"492";1
14897;5008;4;"263";88
14898;5008;9;"367";3
14899;5009;8;"469";22
14900;5009;4;"254";66
14901;5009;7;"438";69
14902;5010;8;"219";25
14903;5010;1;"340";4
14904;5011;6;"332";44
14905;5011;4;"401";59
14906;5011;7;"411";74
14907;5012;10;"236";56
14908;5012;5;"256";36
14909;5012;6;"211";74
14910;5013;6;"405";86
14911;5013;9;"265";40
14912;5014;10;"421";13
14913;5015;7;"378";64
14914;5015;4;"323";61
14915;5016;6;"324";60
14916;5016;6;"386";4
14917;5016;6;"466";65
14918;5016;8;"231";56
14919;5016;5;"218";42
14920;5017;4;"408";32
14921;5017;9;"285";44
14922;5017;9;"432";40
14923;5018;3;"257";70
14924;5019;1;"305";42
14925;5019;3;"331";70
14926;5020;9;"437";54
14927;5020;2;"404";100
14928;5020;9;"447";100
14929;5020;3;"234";43
14930;5020;1;"325";96
14931;5021;1;"243";17
14932;5021;4;"268";3
14933;5022;2;"210";43
14934;5022;4;"242";67
14935;5022;9;"440";96
14936;5023;9;"285";72
14937;5023;2;"360";72
14938;5023;8;"203";68
14939;5024;6;"273";13
14940;5024;5;"285";95
14941;5024;4;"297";87
14942;5024;10;"238";31
14943;5025;2;"363";88
14944;5026;1;"211";25
14945;5026;9;"215";83
14946;5026;7;"277";64
14947;5026;2;"442";48
14948;5027;5;"424";77
14949;5027;1;"320";65
14950;5027;8;"355";11
14951;5027;6;"270";12
14952;5028;7;"280";44
14953;5028;4;"211";61
14954;5028;4;"462";38
14955;5029;8;"309";56
14956;5030;1;"482";88
14957;5030;4;"255";45
14958;5031;3;"378";51
14959;5031;4;"390";54
14960;5032;8;"421";73
14961;5032;9;"275";71
14962;5032;10;"201";57
14963;5032;1;"428";30
14964;5033;4;"454";77
14965;5033;2;"453";96
14966;5033;8;"489";43
14967;5033;8;"449";85
14968;5034;10;"470";94
14969;5034;10;"239";2
14970;5035;3;"336";98
14971;5035;5;"214";26
14972;5035;3;"465";5
14973;5036;10;"440";32
14974;5036;1;"332";71
14975;5036;7;"260";36
14976;5036;10;"235";22
14977;5036;3;"428";63
14978;5037;4;"247";29
14979;5037;7;"272";45
14980;5037;8;"274";48
14981;5037;2;"425";38
14982;5038;2;"359";40
14983;5038;5;"291";24
14984;5039;9;"249";47
14985;5039;6;"238";79
14986;5039;2;"322";92
14987;5040;6;"448";73
14988;5040;4;"358";7
14989;5040;1;"200";90
14990;5041;6;"214";74
14991;5041;6;"384";83
14992;5042;4;"281";63
14993;5042;4;"267";17
14994;5042;3;"490";82
14995;5043;1;"378";100
14996;5043;3;"240";77
14997;5043;3;"260";36
14998;5043;1;"334";97
14999;5043;4;"376";98
15000;5044;2;"229";61
15001;5044;3;"370";50
15002;5045;1;"274";85
15003;5045;2;"233";80
15004;5046;9;"474";76
15005;5046;1;"277";76
15006;5046;4;"407";7
15007;5046;8;"236";90
15008;5047;7;"442";67
15009;5047;4;"277";69
15010;5047;8;"283";97
15011;5047;2;"247";8
15012;5047;5;"301";54
15013;5048;7;"218";76
15014;5048;4;"284";45
15015;5048;5;"339";80
15016;5048;2;"268";14
15017;5049;9;"472";76
15018;5049;6;"284";92
15019;5049;10;"368";28
15020;5049;3;"234";28
15021;5050;5;"370";63
15022;5050;8;"236";53
15023;5051;3;"320";76
15024;5052;8;"413";79
15025;5052;6;"334";19
15026;5052;8;"327";6
15027;5053;4;"500";73
15028;5053;9;"396";60
15029;5054;7;"447";68
15030;5054;4;"309";61
15031;5054;7;"398";74
15032;5054;2;"213";98
15033;5055;3;"367";39
15034;5055;6;"374";58
15035;5055;2;"439";40
15036;5055;7;"317";69
15037;5056;8;"396";90
15038;5056;10;"492";82
15039;5056;2;"249";63
15040;5056;10;"349";84
15041;5056;5;"464";73
15042;5057;9;"382";2
15043;5057;8;"499";6
15044;5057;1;"307";24
15045;5057;10;"482";20
15046;5058;1;"201";48
15047;5058;9;"220";53
15048;5059;10;"317";33
15049;5059;3;"460";4
15050;5059;2;"459";19
15051;5059;5;"478";81
15052;5059;7;"313";13
15053;5060;1;"347";18
15054;5061;2;"346";68
15055;5061;8;"396";84
15056;5062;7;"250";58
15057;5062;2;"383";3
15058;5062;2;"342";54
15059;5062;9;"334";18
15060;5063;1;"231";45
15061;5063;3;"223";43
15062;5063;6;"324";9
15063;5064;4;"459";35
15064;5064;8;"358";10
15065;5065;10;"500";62
15066;5066;1;"250";20
15067;5066;5;"321";21
15068;5066;9;"281";36
15069;5066;7;"485";65
15070;5066;4;"352";35
15071;5067;5;"291";72
15072;5068;2;"258";31
15073;5068;2;"257";46
15074;5068;7;"274";34
15075;5068;8;"213";2
15076;5068;6;"265";73
15077;5069;10;"500";36
15078;5069;8;"251";55
15079;5069;1;"449";84
15080;5069;1;"406";27
15081;5070;5;"234";83
15082;5070;7;"246";100
15083;5070;9;"458";53
15084;5070;1;"429";1
15085;5070;2;"479";21
15086;5071;8;"278";77
15087;5072;5;"492";29
15088;5072;4;"459";15
15089;5072;8;"454";42
15090;5072;3;"246";13
15091;5073;9;"227";1
15092;5073;6;"236";50
15093;5073;5;"271";80
15094;5073;10;"361";31
15095;5073;1;"395";29
15096;5074;10;"472";86
15097;5074;2;"210";11
15098;5074;9;"454";83
15099;5074;3;"463";37
15100;5074;10;"342";68
15101;5075;2;"322";88
15102;5075;1;"356";65
15103;5075;9;"280";59
15104;5075;6;"232";36
15105;5075;6;"373";50
15106;5076;7;"398";65
15107;5076;10;"272";12
15108;5076;6;"200";10
15109;5076;9;"475";91
15110;5077;2;"225";73
15111;5077;3;"289";4
15112;5077;2;"382";47
15113;5078;3;"484";90
15114;5078;7;"211";59
15115;5078;6;"465";18
15116;5079;7;"233";77
15117;5079;5;"235";23
15118;5079;1;"356";80
15119;5079;2;"247";61
15120;5079;8;"240";59
15121;5080;3;"437";39
15122;5080;8;"299";99
15123;5080;9;"369";15
15124;5080;6;"223";38
15125;5080;4;"266";68
15126;5081;4;"438";6
15127;5082;5;"473";41
15128;5082;9;"411";83
15129;5082;2;"427";45
15130;5082;10;"310";13
15131;5082;7;"224";18
15132;5083;6;"342";55
15133;5084;4;"359";14
15134;5085;2;"352";77
15135;5085;6;"408";18
15136;5086;5;"329";73
15137;5086;5;"269";82
15138;5086;3;"371";70
15139;5086;8;"419";98
15140;5087;3;"447";18
15141;5087;10;"395";30
15142;5087;6;"334";33
15143;5088;8;"332";59
15144;5088;3;"374";20
15145;5088;4;"395";73
15146;5089;10;"476";77
15147;5090;3;"317";84
15148;5090;5;"392";55
15149;5090;4;"340";46
15150;5091;5;"358";85
15151;5091;3;"281";2
15152;5091;1;"489";18
15153;5091;10;"490";58
15154;5091;2;"359";17
15155;5092;9;"471";23
15156;5092;8;"240";78
15157;5092;8;"496";13
15158;5092;4;"352";42
15159;5092;5;"337";5
15160;5093;2;"369";19
15161;5093;6;"360";59
15162;5093;6;"454";41
15163;5093;5;"348";4
15164;5093;5;"355";94
15165;5094;6;"407";97
15166;5095;5;"473";71
15167;5095;4;"383";18
15168;5096;8;"232";44
15169;5096;2;"231";2
15170;5096;10;"363";19
15171;5096;10;"225";35
15172;5096;4;"343";96
15173;5097;3;"461";44
15174;5097;10;"290";83
15175;5097;8;"478";81
15176;5098;9;"411";23
15177;5099;5;"324";62
15178;5099;1;"468";98
15179;5099;1;"380";66
15180;5099;4;"467";74
15181;5099;8;"313";5
15182;5100;3;"459";65
15183;5100;1;"211";25
15184;5100;8;"431";81
15185;5100;4;"416";1
15186;5101;9;"496";58
15187;5101;5;"401";55
15188;5101;6;"460";11
15189;5101;5;"401";22
15190;5101;7;"309";87
15191;5102;2;"337";67
15192;5102;3;"366";40
15193;5102;1;"374";95
15194;5103;3;"297";86
15195;5103;10;"468";80
15196;5103;9;"249";74
15197;5103;1;"477";89
15198;5103;5;"215";9
15199;5104;2;"344";5
15200;5104;1;"434";37
15201;5104;2;"417";27
15202;5104;5;"344";29
15203;5105;1;"401";25
15204;5106;3;"419";96
15205;5106;7;"499";61
15206;5106;2;"304";29
15207;5106;4;"464";60
15208;5106;4;"208";94
15209;5107;5;"255";85
15210;5107;4;"438";8
15211;5107;2;"225";68
15212;5107;5;"358";19
15213;5107;7;"231";92
15214;5108;1;"298";38
15215;5108;1;"352";88
15216;5108;3;"271";94
15217;5108;3;"231";52
15218;5109;3;"283";19
15219;5109;6;"447";50
15220;5109;7;"401";48
15221;5110;4;"475";91
15222;5110;9;"231";85
15223;5111;6;"367";79
15224;5111;3;"311";50
15225;5111;3;"350";34
15226;5111;3;"232";59
15227;5111;10;"358";15
15228;5112;5;"442";12
15229;5112;1;"396";54
15230;5112;4;"269";26
15231;5113;4;"386";98
15232;5113;4;"394";77
15233;5113;9;"400";79
15234;5113;4;"419";48
15235;5113;4;"250";35
15236;5114;4;"483";3
15237;5114;8;"469";64
15238;5114;4;"340";51
15239;5114;4;"300";44
15240;5114;3;"227";23
15241;5115;2;"449";36
15242;5115;5;"436";36
15243;5115;7;"354";28
15244;5116;2;"245";68
15245;5116;5;"220";38
15246;5117;8;"364";34
15247;5118;7;"485";83
15248;5118;7;"454";92
15249;5118;4;"400";10
15250;5118;4;"489";82
15251;5118;8;"500";46
15252;5119;7;"349";21
15253;5119;5;"483";23
15254;5119;5;"323";27
15255;5119;1;"443";23
15256;5119;6;"296";75
15257;5120;7;"485";90
15258;5120;8;"362";55
15259;5121;10;"453";96
15260;5121;8;"223";31
15261;5121;4;"328";66
15262;5121;10;"282";41
15263;5121;6;"417";57
15264;5122;7;"343";60
15265;5122;10;"245";56
15266;5123;9;"272";76
15267;5123;3;"281";74
15268;5123;3;"413";87
15269;5123;3;"305";18
15270;5124;10;"478";92
15271;5124;4;"318";20
15272;5125;8;"318";6
15273;5125;10;"442";88
15274;5125;4;"321";89
15275;5126;8;"289";1
15276;5126;7;"319";32
15277;5126;9;"218";18
15278;5126;3;"454";7
15279;5126;5;"226";44
15280;5127;4;"261";34
15281;5127;6;"364";65
15282;5128;7;"324";76
15283;5128;3;"221";9
15284;5128;8;"442";18
15285;5128;1;"342";57
15286;5129;1;"285";18
15287;5129;5;"382";2
15288;5129;4;"329";7
15289;5129;9;"303";84
15290;5129;6;"340";35
15291;5130;1;"288";56
15292;5130;3;"391";9
15293;5130;6;"425";7
15294;5130;7;"442";42
15295;5131;3;"242";40
15296;5132;9;"362";11
15297;5132;2;"483";44
15298;5133;1;"263";8
15299;5133;4;"492";54
15300;5133;1;"384";95
